Base File,Compare File,Is Similar
mp-2853-GaN.cif,test_2284.cif,False
mp-804-GaN.cif,test_2284.cif,False
mp-1007824-GaN.cif,test_2293.cif,False
mp-1181864-GaN.cif,test_2293.cif,False
mp-2646978-GaN.cif,test_2293.cif,False
mp-2853-GaN.cif,test_2293.cif,False
mp-804-GaN.cif,test_2293.cif,False
mp-1007824-GaN.cif,test_2302.cif,False
mp-1181864-GaN.cif,test_2302.cif,False
mp-2646978-GaN.cif,test_2302.cif,False
mp-2853-GaN.cif,test_2302.cif,False
mp-804-GaN.cif,test_2302.cif,False
mp-1007824-GaN.cif,test_2307.cif,False
mp-1181864-GaN.cif,test_2307.cif,False
mp-2646978-GaN.cif,test_2307.cif,False
mp-2853-GaN.cif,test_2307.cif,False
mp-804-GaN.cif,test_2307.cif,False
mp-1007824-GaN.cif,test_2315.cif,False
mp-1181864-GaN.cif,test_2315.cif,False
mp-2646978-GaN.cif,test_2315.cif,False
mp-2853-GaN.cif,test_2315.cif,False
mp-804-GaN.cif,test_2315.cif,False
mp-1007824-GaN.cif,test_2321.cif,False
mp-1181864-GaN.cif,test_2321.cif,False
mp-2646978-GaN.cif,test_2321.cif,False
mp-2853-GaN.cif,test_2321.cif,False
mp-804-GaN.cif,test_2321.cif,False
mp-1007824-GaN.cif,test_2328.cif,False
mp-1181864-GaN.cif,test_2328.cif,False
mp-2646978-GaN.cif,test_2328.cif,True
mp-2853-GaN.cif,test_2328.cif,False
mp-804-GaN.cif,test_2328.cif,False
mp-1007824-GaN.cif,test_2342.cif,False
mp-1181864-GaN.cif,test_2342.cif,False
mp-2646978-GaN.cif,test_2342.cif,False
mp-2853-GaN.cif,test_2342.cif,False
mp-804-GaN.cif,test_2342.cif,False
mp-1007824-GaN.cif,test_2345.cif,False
mp-1181864-GaN.cif,test_2345.cif,False
mp-2646978-GaN.cif,test_2345.cif,False
mp-2853-GaN.cif,test_2345.cif,False
mp-804-GaN.cif,test_2345.cif,False
mp-1007824-GaN.cif,test_2362.cif,False
mp-1181864-GaN.cif,test_2362.cif,False
mp-2646978-GaN.cif,test_2362.cif,False
mp-2853-GaN.cif,test_2362.cif,False
mp-804-GaN.cif,test_2362.cif,False
mp-1007824-GaN.cif,test_2375.cif,False
mp-1181864-GaN.cif,test_2375.cif,False
mp-2646978-GaN.cif,test_2375.cif,False
mp-2853-GaN.cif,test_2375.cif,False
mp-804-GaN.cif,test_2375.cif,False
mp-1007824-GaN.cif,test_2386.cif,False
mp-1181864-GaN.cif,test_2386.cif,False
mp-2646978-GaN.cif,test_2386.cif,True
mp-2853-GaN.cif,test_2386.cif,True
mp-804-GaN.cif,test_2386.cif,False
mp-1007824-GaN.cif,test_2397.cif,False
mp-1181864-GaN.cif,test_2397.cif,False
mp-2646978-GaN.cif,test_2397.cif,False
mp-2853-GaN.cif,test_2397.cif,False
mp-804-GaN.cif,test_2397.cif,False
mp-1007824-GaN.cif,test_2399.cif,False
mp-1181864-GaN.cif,test_2399.cif,False
mp-2646978-GaN.cif,test_2399.cif,False
mp-2853-GaN.cif,test_2399.cif,False
mp-804-GaN.cif,test_2399.cif,False
mp-1007824-GaN.cif,test_2409.cif,False
mp-1181864-GaN.cif,test_2409.cif,False
mp-2646978-GaN.cif,test_2409.cif,False
mp-2853-GaN.cif,test_2409.cif,False
mp-804-GaN.cif,test_2409.cif,False
mp-1007824-GaN.cif,test_2414.cif,False
mp-1181864-GaN.cif,test_2414.cif,False
mp-2646978-GaN.cif,test_2414.cif,False
mp-2853-GaN.cif,test_2414.cif,False
mp-804-GaN.cif,test_2414.cif,False
mp-1007824-GaN.cif,test_2418.cif,False
mp-1181864-GaN.cif,test_2418.cif,False
mp-2646978-GaN.cif,test_2418.cif,False
mp-2853-GaN.cif,test_2418.cif,False
mp-804-GaN.cif,test_2418.cif,True
mp-1007824-GaN.cif,test_2429.cif,False
mp-1181864-GaN.cif,test_2429.cif,False
mp-2646978-GaN.cif,test_2429.cif,False
mp-2853-GaN.cif,test_2429.cif,False
mp-804-GaN.cif,test_2429.cif,False
mp-1007824-GaN.cif,test_2434.cif,False
mp-1181864-GaN.cif,test_2434.cif,False
mp-2646978-GaN.cif,test_2434.cif,False
mp-2853-GaN.cif,test_2434.cif,False
mp-804-GaN.cif,test_2434.cif,False
mp-1007824-GaN.cif,test_2440.cif,False
mp-1181864-GaN.cif,test_2440.cif,False
mp-2646978-GaN.cif,test_2440.cif,False
mp-2853-GaN.cif,test_2440.cif,False
mp-804-GaN.cif,test_2440.cif,False
mp-1007824-GaN.cif,test_245.cif,False
mp-1181864-GaN.cif,test_245.cif,False
mp-2646978-GaN.cif,test_245.cif,False
mp-2853-GaN.cif,test_245.cif,False
mp-804-GaN.cif,test_245.cif,False
mp-1007824-GaN.cif,test_2458.cif,False
mp-1181864-GaN.cif,test_2458.cif,False
mp-2646978-GaN.cif,test_2458.cif,False
mp-2853-GaN.cif,test_2458.cif,False
mp-804-GaN.cif,test_2458.cif,False
mp-1007824-GaN.cif,test_247.cif,False
mp-1181864-GaN.cif,test_247.cif,False
mp-2646978-GaN.cif,test_247.cif,False
mp-2853-GaN.cif,test_247.cif,False
mp-804-GaN.cif,test_247.cif,False
mp-1007824-GaN.cif,test_2483.cif,False
mp-1181864-GaN.cif,test_2483.cif,False
mp-2646978-GaN.cif,test_2483.cif,False
mp-2853-GaN.cif,test_2483.cif,False
mp-804-GaN.cif,test_2483.cif,False
mp-1007824-GaN.cif,test_2521.cif,False
mp-1181864-GaN.cif,test_2521.cif,False
mp-2646978-GaN.cif,test_2521.cif,False
mp-2853-GaN.cif,test_2521.cif,False
mp-804-GaN.cif,test_2521.cif,False
mp-1007824-GaN.cif,test_2535.cif,False
mp-1181864-GaN.cif,test_2535.cif,False
mp-2646978-GaN.cif,test_2535.cif,False
mp-2853-GaN.cif,test_2535.cif,False
mp-804-GaN.cif,test_2535.cif,False
mp-1007824-GaN.cif,test_2540.cif,False
mp-1181864-GaN.cif,test_2540.cif,False
mp-2646978-GaN.cif,test_2540.cif,False
mp-2853-GaN.cif,test_2540.cif,False
mp-804-GaN.cif,test_2540.cif,False
mp-1007824-GaN.cif,test_2548.cif,False
mp-1181864-GaN.cif,test_2548.cif,False
mp-2646978-GaN.cif,test_2548.cif,False
mp-2853-GaN.cif,test_2548.cif,False
mp-804-GaN.cif,test_2548.cif,False
mp-1007824-GaN.cif,test_2550.cif,False
mp-1181864-GaN.cif,test_2550.cif,False
mp-2646978-GaN.cif,test_2550.cif,False
mp-2853-GaN.cif,test_2550.cif,False
mp-804-GaN.cif,test_2550.cif,False
mp-1007824-GaN.cif,test_2556.cif,False
mp-1181864-GaN.cif,test_2556.cif,False
mp-2646978-GaN.cif,test_2556.cif,False
mp-2853-GaN.cif,test_2556.cif,False
mp-804-GaN.cif,test_2556.cif,False
mp-1007824-GaN.cif,test_2564.cif,False
mp-1181864-GaN.cif,test_2564.cif,False
mp-2646978-GaN.cif,test_2564.cif,False
mp-2853-GaN.cif,test_2564.cif,False
mp-804-GaN.cif,test_2564.cif,False
mp-1007824-GaN.cif,test_258.cif,False
mp-1181864-GaN.cif,test_258.cif,False
mp-2646978-GaN.cif,test_258.cif,False
mp-2853-GaN.cif,test_258.cif,False
mp-804-GaN.cif,test_258.cif,False
mp-1007824-GaN.cif,test_2586.cif,False
mp-1181864-GaN.cif,test_2586.cif,False
mp-2646978-GaN.cif,test_2586.cif,False
mp-2853-GaN.cif,test_2586.cif,False
mp-804-GaN.cif,test_2586.cif,False
mp-1007824-GaN.cif,test_2590.cif,False
mp-1181864-GaN.cif,test_2590.cif,False
mp-2646978-GaN.cif,test_2590.cif,False
mp-2853-GaN.cif,test_2590.cif,False
mp-804-GaN.cif,test_2590.cif,False
mp-1007824-GaN.cif,test_2611.cif,False
mp-1181864-GaN.cif,test_2611.cif,False
mp-2646978-GaN.cif,test_2611.cif,False
mp-2853-GaN.cif,test_2611.cif,False
mp-804-GaN.cif,test_2611.cif,True
mp-1007824-GaN.cif,test_2612.cif,False
mp-1181864-GaN.cif,test_2612.cif,False
mp-2646978-GaN.cif,test_2612.cif,False
mp-2853-GaN.cif,test_2612.cif,False
mp-804-GaN.cif,test_2612.cif,False
mp-1007824-GaN.cif,test_2619.cif,False
mp-1181864-GaN.cif,test_2619.cif,False
mp-2646978-GaN.cif,test_2619.cif,False
mp-2853-GaN.cif,test_2619.cif,False
mp-804-GaN.cif,test_2619.cif,False
mp-1007824-GaN.cif,test_2621.cif,False
mp-1181864-GaN.cif,test_2621.cif,False
mp-2646978-GaN.cif,test_2621.cif,False
mp-2853-GaN.cif,test_2621.cif,False
mp-804-GaN.cif,test_2621.cif,False
mp-1007824-GaN.cif,test_2632.cif,False
mp-1181864-GaN.cif,test_2632.cif,False
mp-2646978-GaN.cif,test_2632.cif,False
mp-2853-GaN.cif,test_2632.cif,False
mp-804-GaN.cif,test_2632.cif,False
mp-1007824-GaN.cif,test_2650.cif,False
mp-1181864-GaN.cif,test_2650.cif,False
mp-2646978-GaN.cif,test_2650.cif,False
mp-2853-GaN.cif,test_2650.cif,False
mp-804-GaN.cif,test_2650.cif,False
mp-1007824-GaN.cif,test_2662.cif,False
mp-1181864-GaN.cif,test_2662.cif,False
mp-2646978-GaN.cif,test_2662.cif,False
mp-2853-GaN.cif,test_2662.cif,False
mp-804-GaN.cif,test_2662.cif,False
mp-1007824-GaN.cif,test_2670.cif,False
mp-1181864-GaN.cif,test_2670.cif,False
mp-2646978-GaN.cif,test_2670.cif,False
mp-2853-GaN.cif,test_2670.cif,False
mp-804-GaN.cif,test_2670.cif,False
mp-1007824-GaN.cif,test_2674.cif,False
mp-1181864-GaN.cif,test_2674.cif,False
mp-2646978-GaN.cif,test_2674.cif,False
mp-2853-GaN.cif,test_2674.cif,False
mp-804-GaN.cif,test_2674.cif,False
mp-1007824-GaN.cif,test_2693.cif,False
mp-1181864-GaN.cif,test_2693.cif,False
mp-2646978-GaN.cif,test_2693.cif,False
mp-2853-GaN.cif,test_2693.cif,False
mp-804-GaN.cif,test_2693.cif,False
mp-1007824-GaN.cif,test_2694.cif,False
mp-1181864-GaN.cif,test_2694.cif,False
mp-2646978-GaN.cif,test_2694.cif,False
mp-2853-GaN.cif,test_2694.cif,False
mp-804-GaN.cif,test_2694.cif,False
mp-1007824-GaN.cif,test_2704.cif,False
mp-1181864-GaN.cif,test_2704.cif,False
mp-2646978-GaN.cif,test_2704.cif,False
mp-2853-GaN.cif,test_2704.cif,False
mp-804-GaN.cif,test_2704.cif,False
mp-1007824-GaN.cif,test_2712.cif,False
mp-1181864-GaN.cif,test_2712.cif,False
mp-2646978-GaN.cif,test_2712.cif,False
mp-2853-GaN.cif,test_2712.cif,False
mp-804-GaN.cif,test_2712.cif,False
mp-1007824-GaN.cif,test_2723.cif,False
mp-1181864-GaN.cif,test_2723.cif,False
mp-2646978-GaN.cif,test_2723.cif,True
mp-2853-GaN.cif,test_2723.cif,False
mp-804-GaN.cif,test_2723.cif,False
mp-1007824-GaN.cif,test_2733.cif,False
mp-1181864-GaN.cif,test_2733.cif,False
mp-2646978-GaN.cif,test_2733.cif,False
mp-2853-GaN.cif,test_2733.cif,False
mp-804-GaN.cif,test_2733.cif,False
mp-1007824-GaN.cif,test_2735.cif,False
mp-1181864-GaN.cif,test_2735.cif,False
mp-2646978-GaN.cif,test_2735.cif,False
mp-2853-GaN.cif,test_2735.cif,False
mp-804-GaN.cif,test_2735.cif,False
mp-1007824-GaN.cif,test_2762.cif,False
mp-1181864-GaN.cif,test_2762.cif,False
mp-2646978-GaN.cif,test_2762.cif,False
mp-2853-GaN.cif,test_2762.cif,False
mp-804-GaN.cif,test_2762.cif,False
mp-1007824-GaN.cif,test_2766.cif,False
mp-1181864-GaN.cif,test_2766.cif,False
mp-2646978-GaN.cif,test_2766.cif,False
mp-2853-GaN.cif,test_2766.cif,False
mp-804-GaN.cif,test_2766.cif,False
mp-1007824-GaN.cif,test_2774.cif,False
mp-1181864-GaN.cif,test_2774.cif,False
mp-2646978-GaN.cif,test_2774.cif,False
mp-2853-GaN.cif,test_2774.cif,False
mp-804-GaN.cif,test_2774.cif,False
mp-1007824-GaN.cif,test_2775.cif,False
mp-1181864-GaN.cif,test_2775.cif,False
mp-2646978-GaN.cif,test_2775.cif,True
mp-2853-GaN.cif,test_2775.cif,False
mp-804-GaN.cif,test_2775.cif,False
mp-1007824-GaN.cif,test_2778.cif,False
mp-1181864-GaN.cif,test_2778.cif,False
mp-2646978-GaN.cif,test_2778.cif,False
mp-2853-GaN.cif,test_2778.cif,False
mp-804-GaN.cif,test_2778.cif,False
mp-1007824-GaN.cif,test_2789.cif,False
mp-1181864-GaN.cif,test_2789.cif,False
mp-2646978-GaN.cif,test_2789.cif,False
mp-2853-GaN.cif,test_2789.cif,False
mp-804-GaN.cif,test_2789.cif,False
mp-1007824-GaN.cif,test_2797.cif,False
mp-1181864-GaN.cif,test_2797.cif,False
mp-2646978-GaN.cif,test_2797.cif,False
mp-2853-GaN.cif,test_2797.cif,False
mp-804-GaN.cif,test_2797.cif,False
mp-1007824-GaN.cif,test_2806.cif,False
mp-1181864-GaN.cif,test_2806.cif,False
mp-2646978-GaN.cif,test_2806.cif,False
mp-2853-GaN.cif,test_2806.cif,False
mp-804-GaN.cif,test_2806.cif,False
mp-1007824-GaN.cif,test_2809.cif,False
mp-1181864-GaN.cif,test_2809.cif,False
mp-2646978-GaN.cif,test_2809.cif,False
mp-2853-GaN.cif,test_2809.cif,False
mp-804-GaN.cif,test_2809.cif,False
mp-1007824-GaN.cif,test_2828.cif,False
mp-1181864-GaN.cif,test_2828.cif,False
mp-2646978-GaN.cif,test_2828.cif,False
mp-2853-GaN.cif,test_2828.cif,False
mp-804-GaN.cif,test_2828.cif,False
mp-1007824-GaN.cif,test_2832.cif,False
mp-1181864-GaN.cif,test_2832.cif,False
mp-2646978-GaN.cif,test_2832.cif,False
mp-2853-GaN.cif,test_2832.cif,False
mp-804-GaN.cif,test_2832.cif,False
mp-1007824-GaN.cif,test_2839.cif,False
mp-1181864-GaN.cif,test_2839.cif,False
mp-2646978-GaN.cif,test_2839.cif,True
mp-2853-GaN.cif,test_2839.cif,False
mp-804-GaN.cif,test_2839.cif,False
mp-1007824-GaN.cif,test_2860.cif,False
mp-1181864-GaN.cif,test_2860.cif,False
mp-2646978-GaN.cif,test_2860.cif,False
mp-2853-GaN.cif,test_2860.cif,False
mp-804-GaN.cif,test_2860.cif,False
mp-1007824-GaN.cif,test_2869.cif,False
mp-1181864-GaN.cif,test_2869.cif,False
mp-2646978-GaN.cif,test_2869.cif,False
mp-2853-GaN.cif,test_2869.cif,False
mp-804-GaN.cif,test_2869.cif,False
mp-1007824-GaN.cif,test_2887.cif,False
mp-1181864-GaN.cif,test_2887.cif,False
mp-2646978-GaN.cif,test_2887.cif,False
mp-2853-GaN.cif,test_2887.cif,False
mp-804-GaN.cif,test_2887.cif,False
mp-1007824-GaN.cif,test_2910.cif,False
mp-1181864-GaN.cif,test_2910.cif,False
mp-2646978-GaN.cif,test_2910.cif,False
mp-2853-GaN.cif,test_2910.cif,False
mp-804-GaN.cif,test_2910.cif,False
mp-1007824-GaN.cif,test_2933.cif,False
mp-1181864-GaN.cif,test_2933.cif,False
mp-2646978-GaN.cif,test_2933.cif,False
mp-2853-GaN.cif,test_2933.cif,False
mp-804-GaN.cif,test_2933.cif,False
mp-1007824-GaN.cif,test_2934.cif,False
mp-1181864-GaN.cif,test_2934.cif,False
mp-2646978-GaN.cif,test_2934.cif,False
mp-2853-GaN.cif,test_2934.cif,False
mp-804-GaN.cif,test_2934.cif,False
mp-1007824-GaN.cif,test_2943.cif,False
mp-1181864-GaN.cif,test_2943.cif,False
mp-2646978-GaN.cif,test_2943.cif,False
mp-2853-GaN.cif,test_2943.cif,False
mp-804-GaN.cif,test_2943.cif,False
mp-1007824-GaN.cif,test_2947.cif,False
mp-1181864-GaN.cif,test_2947.cif,False
mp-2646978-GaN.cif,test_2947.cif,False
mp-2853-GaN.cif,test_2947.cif,False
mp-804-GaN.cif,test_2947.cif,False
mp-1007824-GaN.cif,test_2960.cif,False
mp-1181864-GaN.cif,test_2960.cif,False
mp-2646978-GaN.cif,test_2960.cif,False
mp-2853-GaN.cif,test_2960.cif,False
mp-804-GaN.cif,test_2960.cif,False
mp-1007824-GaN.cif,test_2977.cif,False
mp-1181864-GaN.cif,test_2977.cif,False
mp-2646978-GaN.cif,test_2977.cif,False
mp-2853-GaN.cif,test_2977.cif,False
mp-804-GaN.cif,test_2977.cif,False
mp-1007824-GaN.cif,test_30.cif,False
mp-1181864-GaN.cif,test_30.cif,False
mp-2646978-GaN.cif,test_30.cif,False
mp-2853-GaN.cif,test_30.cif,False
mp-804-GaN.cif,test_30.cif,False
mp-1007824-GaN.cif,test_3007.cif,False
mp-1181864-GaN.cif,test_3007.cif,False
mp-2646978-GaN.cif,test_3007.cif,False
mp-2853-GaN.cif,test_3007.cif,False
mp-804-GaN.cif,test_3007.cif,False
mp-1007824-GaN.cif,test_3009.cif,False
mp-1181864-GaN.cif,test_3009.cif,False
mp-2646978-GaN.cif,test_3009.cif,False
mp-2853-GaN.cif,test_3009.cif,False
mp-804-GaN.cif,test_3009.cif,False
mp-1007824-GaN.cif,test_3019.cif,False
mp-1181864-GaN.cif,test_3019.cif,False
mp-2646978-GaN.cif,test_3019.cif,False
mp-2853-GaN.cif,test_3019.cif,False
mp-804-GaN.cif,test_3019.cif,False
mp-1007824-GaN.cif,test_3025.cif,False
mp-1181864-GaN.cif,test_3025.cif,False
mp-2646978-GaN.cif,test_3025.cif,False
mp-2853-GaN.cif,test_3025.cif,False
mp-804-GaN.cif,test_3025.cif,False
mp-1007824-GaN.cif,test_3039.cif,False
mp-1181864-GaN.cif,test_3039.cif,False
mp-2646978-GaN.cif,test_3039.cif,False
mp-2853-GaN.cif,test_3039.cif,False
mp-804-GaN.cif,test_3039.cif,False
mp-1007824-GaN.cif,test_304.cif,False
mp-1181864-GaN.cif,test_304.cif,False
mp-2646978-GaN.cif,test_304.cif,False
mp-2853-GaN.cif,test_304.cif,False
mp-804-GaN.cif,test_304.cif,False
mp-1007824-GaN.cif,test_3045.cif,False
mp-1181864-GaN.cif,test_3045.cif,False
mp-2646978-GaN.cif,test_3045.cif,False
mp-2853-GaN.cif,test_3045.cif,False
mp-804-GaN.cif,test_3045.cif,False
mp-1007824-GaN.cif,test_3057.cif,False
mp-1181864-GaN.cif,test_3057.cif,False
mp-2646978-GaN.cif,test_3057.cif,False
mp-2853-GaN.cif,test_3057.cif,False
mp-804-GaN.cif,test_3057.cif,False
mp-1007824-GaN.cif,test_306.cif,False
mp-1181864-GaN.cif,test_306.cif,False
mp-2646978-GaN.cif,test_306.cif,False
mp-2853-GaN.cif,test_306.cif,False
mp-804-GaN.cif,test_306.cif,False
mp-1007824-GaN.cif,test_3076.cif,False
mp-1181864-GaN.cif,test_3076.cif,False
mp-2646978-GaN.cif,test_3076.cif,False
mp-2853-GaN.cif,test_3076.cif,False
mp-804-GaN.cif,test_3076.cif,False
mp-1007824-GaN.cif,test_3086.cif,False
mp-1181864-GaN.cif,test_3086.cif,False
mp-2646978-GaN.cif,test_3086.cif,False
mp-2853-GaN.cif,test_3086.cif,False
mp-804-GaN.cif,test_3086.cif,False
mp-1007824-GaN.cif,test_3089.cif,False
mp-1181864-GaN.cif,test_3089.cif,False
mp-2646978-GaN.cif,test_3089.cif,False
mp-2853-GaN.cif,test_3089.cif,False
mp-804-GaN.cif,test_3089.cif,False
mp-1007824-GaN.cif,test_3096.cif,False
mp-1181864-GaN.cif,test_3096.cif,False
mp-2646978-GaN.cif,test_3096.cif,False
mp-2853-GaN.cif,test_3096.cif,False
mp-804-GaN.cif,test_3096.cif,False
mp-1007824-GaN.cif,test_312.cif,False
mp-1181864-GaN.cif,test_312.cif,False
mp-2646978-GaN.cif,test_312.cif,True
mp-2853-GaN.cif,test_312.cif,True
mp-804-GaN.cif,test_312.cif,False
mp-1007824-GaN.cif,test_3128.cif,False
mp-1181864-GaN.cif,test_3128.cif,False
mp-2646978-GaN.cif,test_3128.cif,False
mp-2853-GaN.cif,test_3128.cif,False
mp-804-GaN.cif,test_3128.cif,False
mp-1007824-GaN.cif,test_3143.cif,False
mp-1181864-GaN.cif,test_3143.cif,False
mp-2646978-GaN.cif,test_3143.cif,False
mp-2853-GaN.cif,test_3143.cif,False
mp-804-GaN.cif,test_3143.cif,False
mp-1007824-GaN.cif,test_3148.cif,False
mp-1181864-GaN.cif,test_3148.cif,False
mp-2646978-GaN.cif,test_3148.cif,False
mp-2853-GaN.cif,test_3148.cif,False
mp-804-GaN.cif,test_3148.cif,False
mp-1007824-GaN.cif,test_316.cif,False
mp-1181864-GaN.cif,test_316.cif,False
mp-2646978-GaN.cif,test_316.cif,False
mp-2853-GaN.cif,test_316.cif,False
mp-804-GaN.cif,test_316.cif,False
mp-1007824-GaN.cif,test_3161.cif,False
mp-1181864-GaN.cif,test_3161.cif,False
mp-2646978-GaN.cif,test_3161.cif,False
mp-2853-GaN.cif,test_3161.cif,False
mp-804-GaN.cif,test_3161.cif,False
mp-1007824-GaN.cif,test_321.cif,False
mp-1181864-GaN.cif,test_321.cif,False
mp-2646978-GaN.cif,test_321.cif,False
mp-2853-GaN.cif,test_321.cif,False
mp-804-GaN.cif,test_321.cif,False
mp-1007824-GaN.cif,test_3225.cif,False
mp-1181864-GaN.cif,test_3225.cif,False
mp-2646978-GaN.cif,test_3225.cif,False
mp-2853-GaN.cif,test_3225.cif,False
mp-804-GaN.cif,test_3225.cif,False
mp-1007824-GaN.cif,test_3252.cif,False
mp-1181864-GaN.cif,test_3252.cif,False
mp-2646978-GaN.cif,test_3252.cif,False
mp-2853-GaN.cif,test_3252.cif,False
mp-804-GaN.cif,test_3252.cif,False
mp-1007824-GaN.cif,test_3262.cif,False
mp-1181864-GaN.cif,test_3262.cif,False
mp-2646978-GaN.cif,test_3262.cif,False
mp-2853-GaN.cif,test_3262.cif,False
mp-804-GaN.cif,test_3262.cif,False
mp-1007824-GaN.cif,test_3290.cif,False
mp-1181864-GaN.cif,test_3290.cif,False
mp-2646978-GaN.cif,test_3290.cif,False
mp-2853-GaN.cif,test_3290.cif,False
mp-804-GaN.cif,test_3290.cif,False
mp-1007824-GaN.cif,test_3293.cif,False
mp-1181864-GaN.cif,test_3293.cif,False
mp-2646978-GaN.cif,test_3293.cif,False
mp-2853-GaN.cif,test_3293.cif,False
mp-804-GaN.cif,test_3293.cif,False
mp-1007824-GaN.cif,test_3308.cif,False
mp-1181864-GaN.cif,test_3308.cif,False
mp-2646978-GaN.cif,test_3308.cif,False
mp-2853-GaN.cif,test_3308.cif,False
mp-804-GaN.cif,test_3308.cif,False
mp-1007824-GaN.cif,test_3326.cif,False
mp-1181864-GaN.cif,test_3326.cif,False
mp-2646978-GaN.cif,test_3326.cif,False
mp-2853-GaN.cif,test_3326.cif,False
mp-804-GaN.cif,test_3326.cif,False
mp-1007824-GaN.cif,test_3327.cif,False
mp-1181864-GaN.cif,test_3327.cif,False
mp-2646978-GaN.cif,test_3327.cif,False
mp-2853-GaN.cif,test_3327.cif,False
mp-804-GaN.cif,test_3327.cif,False
mp-1007824-GaN.cif,test_3329.cif,False
mp-1181864-GaN.cif,test_3329.cif,False
mp-2646978-GaN.cif,test_3329.cif,False
mp-2853-GaN.cif,test_3329.cif,False
mp-804-GaN.cif,test_3329.cif,False
mp-1007824-GaN.cif,test_3333.cif,False
mp-1181864-GaN.cif,test_3333.cif,False
mp-2646978-GaN.cif,test_3333.cif,False
mp-2853-GaN.cif,test_3333.cif,False
mp-804-GaN.cif,test_3333.cif,False
mp-1007824-GaN.cif,test_3343.cif,False
mp-1181864-GaN.cif,test_3343.cif,False
mp-2646978-GaN.cif,test_3343.cif,False
mp-2853-GaN.cif,test_3343.cif,False
mp-804-GaN.cif,test_3343.cif,False
mp-1007824-GaN.cif,test_3358.cif,False
mp-1181864-GaN.cif,test_3358.cif,False
mp-2646978-GaN.cif,test_3358.cif,False
mp-2853-GaN.cif,test_3358.cif,False
mp-804-GaN.cif,test_3358.cif,False
mp-1007824-GaN.cif,test_3365.cif,False
mp-1181864-GaN.cif,test_3365.cif,False
mp-2646978-GaN.cif,test_3365.cif,False
mp-2853-GaN.cif,test_3365.cif,False
mp-804-GaN.cif,test_3365.cif,False
mp-1007824-GaN.cif,test_3396.cif,False
mp-1181864-GaN.cif,test_3396.cif,False
mp-2646978-GaN.cif,test_3396.cif,False
mp-2853-GaN.cif,test_3396.cif,False
mp-804-GaN.cif,test_3396.cif,False
mp-1007824-GaN.cif,test_3399.cif,False
mp-1181864-GaN.cif,test_3399.cif,False
mp-2646978-GaN.cif,test_3399.cif,False
mp-2853-GaN.cif,test_3399.cif,False
mp-804-GaN.cif,test_3399.cif,False
mp-1007824-GaN.cif,test_3422.cif,False
mp-1181864-GaN.cif,test_3422.cif,False
mp-2646978-GaN.cif,test_3422.cif,False
mp-2853-GaN.cif,test_3422.cif,False
mp-804-GaN.cif,test_3422.cif,False
mp-1007824-GaN.cif,test_3432.cif,False
mp-1181864-GaN.cif,test_3432.cif,False
mp-2646978-GaN.cif,test_3432.cif,False
mp-2853-GaN.cif,test_3432.cif,False
mp-804-GaN.cif,test_3432.cif,False
mp-1007824-GaN.cif,test_3438.cif,False
mp-1181864-GaN.cif,test_3438.cif,False
mp-2646978-GaN.cif,test_3438.cif,False
mp-2853-GaN.cif,test_3438.cif,False
mp-804-GaN.cif,test_3438.cif,False
mp-1007824-GaN.cif,test_3468.cif,False
mp-1181864-GaN.cif,test_3468.cif,False
mp-2646978-GaN.cif,test_3468.cif,False
mp-2853-GaN.cif,test_3468.cif,False
mp-804-GaN.cif,test_3468.cif,False
mp-1007824-GaN.cif,test_3477.cif,False
mp-1181864-GaN.cif,test_3477.cif,False
mp-2646978-GaN.cif,test_3477.cif,False
mp-2853-GaN.cif,test_3477.cif,False
mp-804-GaN.cif,test_3477.cif,False
mp-1007824-GaN.cif,test_348.cif,False
mp-1181864-GaN.cif,test_348.cif,False
mp-2646978-GaN.cif,test_348.cif,False
mp-2853-GaN.cif,test_348.cif,False
mp-804-GaN.cif,test_348.cif,False
mp-1007824-GaN.cif,test_3501.cif,False
mp-1181864-GaN.cif,test_3501.cif,False
mp-2646978-GaN.cif,test_3501.cif,False
mp-2853-GaN.cif,test_3501.cif,False
mp-804-GaN.cif,test_3501.cif,False
mp-1007824-GaN.cif,test_3547.cif,False
mp-1181864-GaN.cif,test_3547.cif,False
mp-2646978-GaN.cif,test_3547.cif,False
mp-2853-GaN.cif,test_3547.cif,False
mp-804-GaN.cif,test_3547.cif,False
mp-1007824-GaN.cif,test_3556.cif,False
mp-1181864-GaN.cif,test_3556.cif,False
mp-2646978-GaN.cif,test_3556.cif,False
mp-2853-GaN.cif,test_3556.cif,False
mp-804-GaN.cif,test_3556.cif,False
mp-1007824-GaN.cif,test_3569.cif,False
mp-1181864-GaN.cif,test_3569.cif,False
mp-2646978-GaN.cif,test_3569.cif,False
mp-2853-GaN.cif,test_3569.cif,False
mp-804-GaN.cif,test_3569.cif,False
mp-1007824-GaN.cif,test_3573.cif,False
mp-1181864-GaN.cif,test_3573.cif,False
mp-2646978-GaN.cif,test_3573.cif,False
mp-2853-GaN.cif,test_3573.cif,False
mp-804-GaN.cif,test_3573.cif,False
mp-1007824-GaN.cif,test_358.cif,False
mp-1181864-GaN.cif,test_358.cif,False
mp-2646978-GaN.cif,test_358.cif,False
mp-2853-GaN.cif,test_358.cif,False
mp-804-GaN.cif,test_358.cif,False
mp-1007824-GaN.cif,test_3586.cif,False
mp-1181864-GaN.cif,test_3586.cif,False
mp-2646978-GaN.cif,test_3586.cif,False
